epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,31.6994,0.9507,0.75516,1.28636,0.81444,0.70195,0.79197,0.54871,1.1565,1.08581,1.41833,0.000331699,0.000331699,0.0671618
2,55.7665,0.98851,0.79923,1.32054,0.86485,0.72585,0.83117,0.56018,1.1485,0.98194,1.40684,0.00060518,0.00060518,0.0341019
3,79.2955,1.00123,0.83159,1.32266,0.8215,0.69045,0.79461,0.54219,1.16824,1.04027,1.42552,0.00081866,0.00081866,0.000982059
4,102.446,0.99245,0.83176,1.32293,0.82534,0.70651,0.80748,0.53921,1.15451,1.04253,1.3995,0.00073,0.00073,0.00073
5,125.171,0.96306,0.78989,1.29999,0.85352,0.75764,0.8427,0.58417,1.12274,0.91221,1.38779,0.00064,0.00064,0.00064
6,149.441,0.93441,0.72673,1.26831,0.86318,0.74658,0.84347,0.58132,1.14441,0.90209,1.39743,0.00055,0.00055,0.00055
7,172.041,0.90631,0.67969,1.24376,0.88658,0.76809,0.86461,0.60793,1.08348,0.86484,1.33972,0.00046,0.00046,0.00046
8,194.939,0.86805,0.63462,1.22107,0.90885,0.78703,0.8786,0.61791,1.04924,0.7967,1.32926,0.00037,0.00037,0.00037
9,218.104,0.84634,0.60219,1.19726,0.8887,0.8055,0.88564,0.63214,1.03467,0.76268,1.29322,0.00028,0.00028,0.00028
10,241.139,0.82054,0.57013,1.18704,0.91459,0.79822,0.88458,0.63836,1.01312,0.74694,1.29446,0.00019,0.00019,0.00019
