round,training_set_size,verified_samples_added,unlabeled_pool_size_at_round_start,total_detections,rejected_count,undetected_count,remaining_pool_size,unlabeled_pool_remaining,mAP50,mAP50-95,precision,recall,f1_score,fitness,inference_time_ms,round_training_time_seconds,cumulative_training_time_seconds
1,709,0,2836,,,,2836,0,0.6430807277998378,0.39470307950835004,0.6738611398207874,0.5779749519846351,0.6222457755959454,0.0,0.0,0.0,0.0
2,2514,1805,1031,2485,581,734,1031,0,0.8449720786195762,0.5666930684748323,0.8542220532490932,0.7461454332052924,0.796534407715519,0.0,0.0,0.0,0.0
3,3038,524,507,898,357,288,507,0,0.8759195591018909,0.6201676698843636,0.9151628467148667,0.7686626387110542,0.8355396621500031,0.0,0.0,0.0,0.0
4,3196,158,349,395,235,191,349,0,0.8904675142740855,0.6326199536940545,0.9000965455565567,0.8082853179684166,0.8517238892085903,0.0,0.0,0.0,0.0
5,3267,71,278,241,168,160,278,0,0.8967990783845134,0.6485814899789845,0.883059155834713,0.8370073294265279,0.8594167633451678,0.0,0.0,0.0,0.0
