round,training_set_size,verified_samples_added,unlabeled_pool_size_at_round_start,total_detections,rejected_count,undetected_count,remaining_pool_size,unlabeled_pool_remaining,mAP50,mAP50-95,precision,recall,f1_score,fitness,inference_time_ms,round_training_time_seconds,cumulative_training_time_seconds
1,709,0,2836,,,,2836,0,0.8034765050061654,0.5172755932965102,0.8471546865889357,0.7218568797325875,0.779502779760405,0.0,0.0,0.0,0.0
2,2902,2193,643,2997,698,349,643,0,0.8565706216439688,0.5900803859204017,0.8681469704260636,0.7637645814857766,0.8126174568208797,0.0,0.0,0.0,0.0
3,3134,232,411,510,266,250,411,0,0.902347072792727,0.659599012492441,0.9232551813261678,0.8168751424227904,0.866813476491311,0.0,0.0,0.0,0.0
4,3242,108,303,251,142,189,303,0,0.8834659585586233,0.6289496955339197,0.9080085415607506,0.7925871974404358,0.8463809813263454,0.0,0.0,0.0,0.0
5,3280,38,265,122,83,192,265,0,0.894546139371768,0.6487951618992615,0.9249883690804603,0.80547696113898,0.8611057472285212,0.0,0.0,0.0,0.0
