epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,17.0121,1.89055,2.21939,1.87146,0.1955,0.24586,0.15794,0.07135,1.98312,3.49761,2.15031,0.00013,0.00013,0.08713
2,26.5585,1.65848,2.00209,1.71589,0.42501,0.40585,0.32317,0.16371,1.85338,4.54296,2.02237,0.00026028,0.00026028,0.0732603
3,36.2662,1.58304,1.96094,1.66816,0.53273,0.44856,0.47241,0.26747,1.45875,2.35801,1.70027,0.00038048,0.00038048,0.0593805
4,45.3723,1.60289,1.95839,1.67761,0.6738,0.51961,0.61571,0.37532,1.33016,1.6184,1.62879,0.0004906,0.0004906,0.0454906
5,54.3808,1.52058,1.76128,1.61516,0.71438,0.57665,0.68217,0.41922,1.33011,1.50438,1.68001,0.00059064,0.00059064,0.0315906
6,63.9408,1.46596,1.68507,1.58455,0.7584,0.59519,0.69795,0.42054,1.38557,1.4777,1.74729,0.0006806,0.0006806,0.0176806
7,72.8969,1.54501,1.70133,1.5999,0.80653,0.6053,0.73304,0.44081,1.36801,1.33272,1.74418,0.00076048,0.00076048,0.00376048
8,82.0491,1.38551,1.6172,1.53698,0.74023,0.67723,0.75894,0.4568,1.33541,1.23332,1.69774,0.000748,0.000748,0.000748
9,91.2775,1.44419,1.61308,1.54389,0.75158,0.64221,0.74017,0.45288,1.31913,1.24302,1.66484,0.000712,0.000712,0.000712
10,100.817,1.47449,1.60033,1.5385,0.68524,0.62921,0.68934,0.41897,1.28615,1.32942,1.62558,0.000676,0.000676,0.000676
11,110.158,1.42043,1.53034,1.5499,0.73229,0.62478,0.7076,0.43529,1.26561,1.28605,1.61154,0.00064,0.00064,0.00064
12,119.622,1.3778,1.53726,1.50246,0.78194,0.64926,0.75032,0.46334,1.26043,1.22179,1.61356,0.000604,0.000604,0.000604
13,129.211,1.28501,1.38321,1.41395,0.80205,0.67452,0.77142,0.47251,1.27789,1.19439,1.62422,0.000568,0.000568,0.000568
14,138.886,1.29126,1.36095,1.44371,0.80532,0.7096,0.79039,0.4784,1.284,1.16703,1.63441,0.000532,0.000532,0.000532
15,148.562,1.27765,1.32737,1.39614,0.80215,0.71059,0.79321,0.4697,1.30657,1.17662,1.65346,0.000496,0.000496,0.000496
16,184.53,1.23835,1.14634,1.45478,0.79139,0.72472,0.80119,0.48614,1.27976,1.122,1.62007,0.00046,0.00046,0.00046
17,193.376,1.24643,1.1659,1.4186,0.82613,0.71315,0.81067,0.49885,1.28059,1.09413,1.61667,0.000424,0.000424,0.000424
18,202.325,1.15974,0.97846,1.3477,0.78445,0.73956,0.81047,0.49937,1.29893,1.11127,1.63239,0.000388,0.000388,0.000388
19,211.426,1.20247,0.99352,1.34423,0.81871,0.72165,0.8127,0.50562,1.28124,1.09554,1.61136,0.000352,0.000352,0.000352
20,220.672,1.11629,0.92052,1.34107,0.79439,0.75338,0.81621,0.50827,1.25293,1.044,1.58309,0.000316,0.000316,0.000316
21,229.939,1.12486,0.93209,1.31726,0.82617,0.73643,0.82486,0.51831,1.2346,1.01108,1.56628,0.00028,0.00028,0.00028
22,239.412,1.08918,0.85495,1.33349,0.85728,0.7556,0.84337,0.5369,1.224,0.97003,1.55686,0.000244,0.000244,0.000244
23,248.712,1.03889,0.82723,1.27064,0.85729,0.77435,0.8483,0.54342,1.21907,0.95762,1.55373,0.000208,0.000208,0.000208
24,258.263,1.02104,0.80836,1.28002,0.84783,0.76576,0.8402,0.53717,1.20803,0.96612,1.54684,0.000172,0.000172,0.000172
25,267.819,1.00806,0.83843,1.24288,0.84191,0.76709,0.83646,0.52957,1.21183,0.97358,1.55267,0.000136,0.000136,0.000136
