round,training_set_size,verified_samples_added,unlabeled_pool_size_at_round_start,total_detections,rejected_count,undetected_count,remaining_pool_size,unlabeled_pool_remaining,mAP50,mAP50-95,precision,recall,f1_score,fitness,inference_time_ms,round_training_time_seconds,cumulative_training_time_seconds
1,709,0,2836,,,,2836,0,0.5919551478067735,0.35411552346115416,0.7273072605831072,0.5111402315407597,0.6003581160121447,0.0,0.0,0.0,0.0
2,2348,1639,1197,2354,653,786,1197,0,0.7733904152208658,0.5295599681570452,0.8499775200532809,0.7053565448164094,0.7709433236989293,0.0,0.0,0.0,0.0
3,2869,521,676,949,397,413,676,0,0.8191633792587867,0.5690212457298152,0.8782549180174186,0.7344357308683129,0.7999324520775052,0.0,0.0,0.0,0.0
4,3011,142,534,431,285,313,534,0,0.8483730030026462,0.5907326439381222,0.9232088289187234,0.7464140476607873,0.8254511225207012,0.0,0.0,0.0,0.0
5,3096,85,449,311,224,282,449,0,0.8571817296705053,0.6060726201185747,0.9345449554901704,0.7615236875800256,0.8392091011433561,0.0,0.0,0.0,0.0
