epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,29.3393,0.90828,0.70863,1.22149,0.86073,0.72811,0.81902,0.55693,1.16247,0.95773,1.39346,0.000331731,0.000331731,0.0671587
2,48.377,0.94537,0.73712,1.25201,0.8296,0.71492,0.80596,0.55555,1.15193,0.99536,1.37322,0.000605208,0.000605208,0.0340988
3,67.4524,0.98001,0.78391,1.27736,0.84103,0.7465,0.83267,0.56677,1.13228,0.92083,1.35966,0.000818686,0.000818686,0.000978942
4,85.7324,0.97835,0.77095,1.28002,0.84683,0.73714,0.82734,0.54638,1.1473,0.94511,1.35476,0.00073,0.00073,0.00073
5,104.564,0.94536,0.73053,1.24775,0.85876,0.77963,0.86747,0.59569,1.08496,0.86478,1.31742,0.00064,0.00064,0.00064
6,122.845,0.91578,0.67281,1.22013,0.90326,0.76678,0.86888,0.60455,1.07521,0.82657,1.30023,0.00055,0.00055,0.00055
7,141.111,0.88191,0.64942,1.18703,0.87134,0.77981,0.87576,0.6194,1.03434,0.80456,1.25739,0.00046,0.00046,0.00046
8,158.559,0.85563,0.62305,1.17937,0.89792,0.79695,0.88211,0.61964,1.05427,0.76387,1.28168,0.00037,0.00037,0.00037
9,177.191,0.81865,0.57025,1.14261,0.92545,0.80544,0.90609,0.65191,1.00936,0.69532,1.24846,0.00028,0.00028,0.00028
10,194.653,0.7953,0.53271,1.13257,0.91654,0.82885,0.90802,0.64847,1.00157,0.6865,1.23638,0.00019,0.00019,0.00019
