round,training_set_size,verified_samples_added,unlabeled_pool_size_at_round_start,total_detections,rejected_count,undetected_count,remaining_pool_size,unlabeled_pool_remaining,mAP50,mAP50-95,precision,recall,f1_score,fitness,inference_time_ms,round_training_time_seconds,cumulative_training_time_seconds
1,709,0,2836,,,,2836,0,0.8248724497868926,0.5620198144908055,0.8677860805349089,0.7159424349125054,0.7845850768252726,0.0,0.0,0.0,0.0
2,2886,2177,659,2683,409,439,659,0,0.9069543236242715,0.6697818068636474,0.9020402435475392,0.8312943208119821,0.8652235373636654,0.0,0.0,0.0,0.0
3,3195,309,350,505,174,238,350,0,0.8922137062665767,0.6581804657577522,0.9034341566236038,0.8116497279129321,0.8550859745369809,0.0,0.0,0.0,0.0
4,3248,53,297,152,99,220,297,0,0.8965000765532048,0.6406722722843511,0.9329624455336833,0.8117358046462011,0.8681375376537344,0.0,0.0,0.0,0.0
5,3289,41,256,123,82,188,256,0,0.9084130240165915,0.663417900627344,0.9099708803072808,0.849106473976278,0.8784857172054228,0.0,0.0,0.0,0.0
