epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,7.56696,1.52235,3.00653,1.78975,0.01531,0.28537,0.05367,0.02449,2.49753,4.25065,3.58345,0.000325926,0.000325926,0.0677333
2,13.5871,1.50936,2.09896,1.7669,0.41697,0.23105,0.20536,0.1159,2.00203,3.32458,2.46165,0.000599926,0.000599926,0.034674
3,19.0228,1.4922,1.9124,1.73806,0.50233,0.40476,0.41604,0.21974,1.71384,2.1351,1.8644,0.000813926,0.000813926,0.00155467
4,24.3961,1.39884,1.80985,1.63083,0.53682,0.43789,0.4503,0.26737,1.56747,1.87896,1.7299,0.00073,0.00073,0.00073
5,29.7793,1.33001,1.65363,1.60915,0.63877,0.42168,0.50034,0.28182,1.53997,2.06487,1.69901,0.00064,0.00064,0.00064
6,35.2093,1.32197,1.56902,1.57906,0.65499,0.53914,0.61922,0.36764,1.43668,1.58416,1.6612,0.00055,0.00055,0.00055
7,40.5425,1.24982,1.42018,1.51372,0.70347,0.54504,0.64101,0.37813,1.44066,1.57598,1.64756,0.00046,0.00046,0.00046
8,45.9641,1.20787,1.3002,1.49064,0.71102,0.58071,0.67563,0.41404,1.36603,1.43068,1.55779,0.00037,0.00037,0.00037
9,51.5112,1.11041,1.20847,1.41281,0.76364,0.61387,0.71216,0.43631,1.31154,1.36242,1.49972,0.00028,0.00028,0.00028
10,56.868,1.06614,1.10829,1.35267,0.77133,0.64083,0.74083,0.46708,1.27516,1.25336,1.46894,0.00019,0.00019,0.00019
