epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,13.102,2.06763,3.79403,2.17174,0.84816,0.77768,0.84596,0.54322,1.22037,0.95456,1.55534,0,0,0.1
2,20.0691,3.42228,4.38498,2.96336,0.85205,0.77911,0.84595,0.54097,1.21934,0.9572,1.55458,9.64e-06,9.64e-06,0.0990096
3,27.185,1.10039,1.42892,1.53699,0.84195,0.7867,0.84601,0.53997,1.21778,0.95826,1.55403,1.856e-05,1.856e-05,0.0980186
4,34.6448,3.11248,3.45728,2.55147,0.84195,0.78471,0.84417,0.53808,1.22084,0.95831,1.55838,2.676e-05,2.676e-05,0.0970268
5,42.1876,2.91583,4.24844,2.24506,0.85654,0.70899,0.80141,0.49184,1.329,1.11408,1.67153,3.424e-05,3.424e-05,0.0960342
6,50.0443,2.35924,4.37206,2.18746,0.76729,0.62916,0.71887,0.41701,1.43161,1.49019,1.79373,4.1e-05,4.1e-05,0.095041
7,58.116,1.59613,1.23074,1.61648,0.63819,0.52267,0.59474,0.32652,1.54464,2.22079,1.92785,4.704e-05,4.704e-05,0.094047
8,66.7452,0,1.36526,0,0.54618,0.45192,0.48816,0.25807,1.62085,2.83377,2.01958,5.236e-05,5.236e-05,0.0930524
9,75.6126,1.61542,1.22118,1.70278,0.38752,0.45661,0.35865,0.18716,1.78429,3.7115,2.2152,5.696e-05,5.696e-05,0.092057
10,84.3098,2.89757,2.80798,1.78081,0.34481,0.38586,0.28549,0.13514,1.93546,4.53624,2.39571,6.084e-05,6.084e-05,0.0910608
11,93.1143,2.59806,2.22875,2.20346,0.27964,0.34913,0.21759,0.09553,2.08352,5.64016,2.59238,6.4e-05,6.4e-05,0.090064
12,102.057,2.5972,2.38861,2.1471,0.25708,0.31094,0.18516,0.07513,2.18802,6.54942,2.74251,6.644e-05,6.644e-05,0.0890664
13,111.132,1.82749,1.21591,1.71777,0.21432,0.31499,0.15972,0.06274,2.24481,7.04761,2.80802,6.816e-05,6.816e-05,0.0880682
14,120.198,0,1.49884,0,0.22342,0.28049,0.15293,0.05847,2.29173,6.75333,2.84322,6.916e-05,6.916e-05,0.0870692
15,129.194,1.96524,2.0625,1.76435,0.24023,0.27885,0.15684,0.06077,2.30026,6.42142,2.8419,6.944e-05,6.944e-05,0.0860694
16,144.711,2.28803,1.07351,2.55613,0.22606,0.28482,0.15212,0.06132,2.28694,6.47734,2.82516,6.9e-05,6.9e-05,0.085069
17,153.558,2.03039,0.71496,1.6965,0.21242,0.31145,0.14991,0.06181,2.26668,6.60159,2.77256,6.784e-05,6.784e-05,0.0840678
18,162.386,1.41028,0.9632,1.68999,0.21242,0.31145,0.14991,0.06181,2.26668,6.60159,2.77256,6.596e-05,6.596e-05,0.083066
19,171.105,3.24596,0.8923,2.20531,0.24744,0.34627,0.1695,0.07322,2.18528,6.27052,2.65792,6.336e-05,6.336e-05,0.0820634
20,179.768,2.05886,0.76696,1.85286,0.24744,0.34627,0.1695,0.07322,2.18528,6.27052,2.65792,6.004e-05,6.004e-05,0.08106
21,188.427,0.84552,0.50341,1.07694,0.27221,0.38797,0.21067,0.09117,2.13272,5.63448,2.56972,5.6e-05,5.6e-05,0.080056
22,197.245,1.9877,1.01525,1.55281,0.27221,0.38797,0.21067,0.09117,2.13272,5.63448,2.56972,5.124e-05,5.124e-05,0.0790512
23,206.056,1.6148,1.00761,1.58357,0.28672,0.39391,0.23243,0.10257,2.07122,5.12835,2.47848,4.576e-05,4.576e-05,0.0780458
24,214.785,1.90117,0.99384,1.72255,0.28672,0.39391,0.23243,0.10257,2.07122,5.12835,2.47848,3.956e-05,3.956e-05,0.0770396
25,223.701,1.60086,0.87908,2.11347,0.30574,0.38372,0.24917,0.11184,2.02418,4.57454,2.40663,3.264e-05,3.264e-05,0.0760326
