epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,75.8656,0.95788,0.84584,1.39738,0.7939,0.62579,0.74238,0.47358,1.325,1.28072,1.682,0.000331588,0.000331588,0.0671728
2,143.531,0.96988,0.86546,1.39826,0.74596,0.69475,0.76817,0.48492,1.32286,1.17,1.67642,0.000605079,0.000605079,0.0341129
3,210.206,1.00121,0.86308,1.43016,0.7986,0.69046,0.7806,0.4795,1.32876,1.16885,1.69657,0.000818569,0.000818569,0.000993089
4,276.794,1.00299,0.86348,1.42581,0.80369,0.68811,0.78773,0.51259,1.28412,1.12492,1.64957,0.00073,0.00073,0.00073
5,343.396,0.96716,0.82391,1.39709,0.80102,0.68634,0.79125,0.52117,1.23505,1.10666,1.58901,0.00064,0.00064,0.00064
6,409.999,0.94168,0.78548,1.37247,0.81989,0.69922,0.79855,0.52477,1.24631,1.08123,1.57603,0.00055,0.00055,0.00055
7,479.012,0.91066,0.75369,1.3486,0.84475,0.72421,0.82042,0.56345,1.15542,0.99477,1.51644,0.00046,0.00046,0.00046
8,545.671,0.87445,0.70633,1.31815,0.84716,0.72055,0.82443,0.55395,1.1731,1.00081,1.53976,0.00037,0.00037,0.00037
9,611.71,0.85643,0.68226,1.29801,0.86784,0.74435,0.83404,0.57063,1.13344,0.92801,1.50845,0.00028,0.00028,0.00028
10,677.897,0.831,0.65575,1.28362,0.86313,0.75851,0.85085,0.58238,1.1134,0.91768,1.47715,0.00019,0.00019,0.00019
